1,Buena Vista,21.8%,"$2,410.4",12,8,
124,Slamdance on the Road,0.0%,$16.3k,1,1,
125,Palo Alto Pictures,0.0%,$15.7k,1,1,
126,Hannover House,0.0%,$15.2k,1,1,
127,Illuminare Entertainment,0.0%,$14.2k,1,1,
128,Cinema Four,0.0%,$13.9k,3,3,
129,Film Movement,0.0%,$13.0k,1,1,
130,Big Ain't Bad Prods.,0.0%,$12.3k,1,1,
131,Prime Media Pictures,0.0%,$12.1k,1,1,
132,Rogue Arts,0.0%,$11.6k,1,1,
133,Random Productions,0.0%,$10.4k,1,1,
134,Lifesize,0.0%,$10.3k,1,1,
135,Atopia,0.0%,$9.1k,1,1,
136,CAVU,0.0%,$8.4k,1,0,
137,Cafe Entertainment Studio,0.0%,$7.6k,1,1,
138,Films Philos,0.0%,$7.0k,1,0,
139,Burton/Floyd,0.0%,$6.9k,1,1,
140,Sundance Film Series,0.0%,$6.6k,1,1,
141,Roxie,0.0%,$4.7k,1,0,
142,Leisure Time,0.0%,$3.9k,2,2,
143,Milestone,0.0%,$3.7k,1,1,
144,Plexifilm,0.0%,$3.6k,1,1,
145,Facets,0.0%,$2.8k,1,1,
146,Watch Releasing,0.0%,$2.6k,1,1,
147,RMH Media,0.0%,$2.5k,1,1,
148,Tag Entertainment,0.0%,$2.5k,1,1,
149,Five Sisters,0.0%,$2.4k,1,0,
150,Arab Film Dist.,0.0%,$1.7k,1,1,
151,Visionbox,0.0%,$1.6k,1,1,
152,Kathi Arts,0.0%,$1.4k,1,1,
153,Maxmedia/Endgame Pictures,0.0%,$0.9k,1,1,
154,Manhattan,0.0%,$0.0k,1,0,
1,Buena Vista,16.5%,"$1,524.0",29,19,
2,Sony / Columbia,13.0%,"$1,197.1",31,24,
3,Warner Bros.,12.8%,"$1,178.2",25,20,
4,Universal,11.6%,"$1,069.6",18,14,
5,New Line,10.1%,$934.4,16,13,
6,20th Century Fox,8.4%,$774.0,20,16,
7,Paramount,7.1%,$654.1,21,15,
8,Miramax,4.4%,$407.3,28,19,
9,MGM/UA,4.0%,$371.4,23,15,
10,Dimension Films,3.1%,$289.7,6,4,
11,DreamWorks SKG,3.0%,$272.9,10,7,
12,Fox Searchlight,1.3%,$121.5,13,10,
13,Focus Features,1.1%,$104.9,10,8,
14,Lionsgate,0.6%,$54.4,17,14,
15,Sony Classics,0.4%,$33.0,27,19,
16,IMAX,0.3%,$27.1,8,1,
17,Artisan,0.3%,$23.9,8,5,
18,Newmarket,0.2%,$22.3,6,5,
19,IFC,0.2%,$21.1,9,8,
20,Odeon,0.1%,$12.3,7,7,
21,IDP,0.1%,$10.6,12,10,
22,ThinkFilm,0.1%,$9.5,7,7,
23,Alliance,0.1%,$9.1,8,7,
24,Fine Line,0.1%,$7.2,2,2,
25,Zeitgeist,0.1%,$6.4,5,4,
26,RS,0.1%,$5.8,3,3,
27,Paramount Classics,0.1%,$5.4,9,6,
28,SK Films,0.0%,$4.3,1,1,
29,Manhattan,0.0%,$3.7,2,1,
30,Eros,0.0%,$3.6,10,10,
31,Magnolia,0.0%,$3.2,3,3,
32,Equinox,0.0%,$3.0,1,1,
33,Wellspring,0.0%,$3.0,9,7,
34,N Wave,0.0%,$2.8,3,0,
35,Yash Raj,0.0%,$2.7,3,2,
36,Warren Miller,0.0%,$2.4,1,1,
37,Christal Films,0.0%,$2.3,5,5,
38,Palm,0.0%,$2.2,10,10,
39,WGB.,0.0%,$1.8,1,0,
40,New Yorker,0.0%,$1.6,17,11,
41,Innovation Film Group,0.0%,$1.6,7,6,
42,Roxie,0.0%,$1.5,1,0,
43,Strand,0.0%,$1.4,17,12,
44,Vitagraph,0.0%,$1.4,3,3,
45,Rajshri Intl.,0.0%,$1.3,2,2,
46,Chris.,0.0%,$1.3,2,2,
47,Mormon Movies,0.0%,$1.1,1,1,
48,Halestorm,0.0%,$1.1,1,1,
49,TVA,0.0%,$957k,4,4,
50,Menemsha,0.0%,$865k,3,2,
51,Cowboy,0.0%,$861k,15,2,
52,First Run,0.0%,$849k,14,8,
53,Rialto,0.0%,$801k,7,5,
54,Seville,0.0%,$684k,1,1,
55,Avatar,0.0%,$679k,4,2,
56,Panorama,0.0%,$672k,2,1,
57,Kino,0.0%,$666k,11,7,
58,Indican,0.0%,$642k,8,5,
59,First Look,0.0%,$608k,5,5,
60,CAVU,0.0%,$595k,1,1,
61,Sundance Film Series,0.0%,$587k,4,4,
62,Gold Circle,0.0%,$570k,2,1,
63,TLA Releasing,0.0%,$568k,6,5,
64,Shadow Dist.,0.0%,$524k,3,4,
65,Five & Two Pictures,0.0%,$521k,1,0,
66,Small Planet,0.0%,$467k,4,3,
67,Megastar,0.0%,$410k,1,1,
68,MAC Releasing,0.0%,$400k,3,3,
69,Five Sisters,0.0%,$392k,1,0,
70,Excel,0.0%,$373k,2,1,
71,Artistic License,0.0%,$368k,2,3,
72,Tips,0.0%,$346k,1,1,
73,Animation Show,0.0%,$304k,1,1,
74,Arenaplex,0.0%,$291k,2,2,
75,Video Sound,0.0%,$285k,1,1,
76,Jet Films,0.0%,$261k,1,1,
77,Regent Releasing,0.0%,$246k,2,1,
78,Empire,0.0%,$203k,7,3,
79,Media Partners,0.0%,$195k,1,0,
80,Net Effect,0.0%,$192k,2,2,
81,Films Philos,0.0%,$176k,1,1,
82,Gatekeeper,0.0%,$165k,1,1,
83,Lang Films,0.0%,$165k,1,1,
84,Purple,0.0%,$138k,1,1,
85,Venevision,0.0%,$123k,2,2,
86,Picture This!,0.0%,$118k,2,1,
87,Spark Media,0.0%,$107k,1,1,
88,Music Masala Films,0.0%,$85.7k,1,1,
89,ADV Films,0.0%,$77.6k,1,1,
90,Cinema Guild,0.0%,$75.0k,3,2,
91,Trillion,0.0%,$71.7k,1,1,
92,Rainbow Releasing,0.0%,$57.6k,1,0,
93,120 Degree Films,0.0%,$56.1k,1,1,
94,Small Island,0.0%,$53.1k,1,1,
95,Lifesize,0.0%,$49.5k,1,1,
96,7th Art,0.0%,$48.7k,3,3,
97,MPE,0.0%,$37.7k,1,0,
98,Castle Hill,0.0%,$37.2k,4,3,
99,Facets,0.0%,$36.8k,2,2,
100,Cinema Tropical,0.0%,$33.1k,1,1,
101,DEJ,0.0%,$30.5k,1,1,
102,Leisure Time,0.0%,$30.2k,2,1,
103,Lot 47,0.0%,$24.6k,1,0,
104,Strata Prods.,0.0%,$21.4k,1,1,
105,JF Productions,0.0%,$19.8k,1,1,
106,Spanish Moss,0.0%,$19.4k,1,1,
107,Pioneer,0.0%,$16.2k,1,1,
108,Cinema Four,0.0%,$15.9k,5,5,
109,Paradise Acres,0.0%,$15.6k,1,1,
110,Spit N' Glue,0.0%,$14.9k,1,1,
111,Arab Film Dist.,0.0%,$14.3k,2,2,
112,Hollywood Global,0.0%,$11.5k,1,1,
113,Fish Eye,0.0%,$11.4k,1,1,
114,Loop Filmworks,0.0%,$11.3k,1,1,
115,David Keith,0.0%,$11.0k,2,1,
116,Film Movement,0.0%,$11.0k,1,1,
117,Manifesto Films,0.0%,$9.4k,1,1,
118,Balcony Releasing,0.0%,$8.9k,1,1,
119,Icarus Films,0.0%,$8.5k,1,0,
120,Miracle Film Distribution,0.0%,$8.0k,1,1,
121,Neverland,0.0%,$8.0k,1,1,
122,Reliance Films,0.0%,$7.5k,1,1,
123,The Martindale Group,0.0%,$6.9k,1,1,
124,Testimony,0.0%,$6.1k,1,1,
125,Outrider,0.0%,$5.7k,2,2,
126,Tidepoint Pictures,0.0%,$4.6k,1,1,
127,Arrival Pictures,0.0%,$4.2k,1,1,
128,Jour de Fete,0.0%,$4.1k,1,1,
129,Off-Holywd. Dist.,0.0%,$3.2k,1,1,
130,Hiqi Media,0.0%,$3.2k,1,1,
131,Pathfinder,0.0%,$1.6k,1,1,
132,Running Entertainment,0.0%,$1.6k,1,1,
133,Emerging Pictures,0.0%,$1.4k,1,1,
134,"Exorcism The Movie, LLC",0.0%,$1.3k,1,1,
135,Rainforest,0.0%,$1.0k,1,0,
136,Abramorama,0.0%,$1.0k,1,1,
1,Sony / Columbia,17.2%,"$1,571.6",35,31,
2,Buena Vista,13.0%,"$1,187.7",28,22,
3,Warner Bros.,11.7%,"$1,072.6",35,28,
4,20th Century Fox,10.1%,$924.7,22,14,
5,Universal,9.5%,$873.8,20,15,
6,New Line,9.5%,$871.5,13,10,
7,Paramount,7.4%,$673.8,25,19,
8,DreamWorks SKG,5.2%,$479.3,7,7,
9,MGM/UA,4.0%,$363.1,23,19,
10,Miramax,2.7%,$245.5,32,24,
11,IFC,2.6%,$238.4,6,5,
12,Fox Searchlight,1.4%,$132.7,8,7,
13,Dimension Films,1.4%,$132.3,6,6,
14,Lionsgate,0.8%,$73.3,17,13,
15,USA Films,0.6%,$55.4,3,1,
16,Artisan,0.6%,$54.8,7,6,
17,IMAX,0.5%,$42.0,9,0,
18,Focus Features,0.3%,$25.5,7,7,
19,Sony Classics,0.3%,$24.1,27,19,
20,Heliograph,0.1%,$13.4,1,0,
21,IDP,0.1%,$7.6,9,8,
22,WGB.,0.1%,$7.4,1,0,
23,Paramount Classics,0.1%,$7.1,10,9,
24,Alliance,0.1%,$6.1,2,2,
25,Newmarket,0.1%,$5.2,1,1,
26,Excel,0.1%,$4.8,2,1,
27,Manhattan,0.0%,$4.5,2,2,
28,Lot 47,0.0%,$4.4,4,3,
29,N Wave,0.0%,$3.9,3,0,
30,ThinkFilm,0.0%,$3.8,6,6,
31,Cowboy,0.0%,$3.2,16,14,
32,Magnolia,0.0%,$3.2,4,4,
33,Eros,0.0%,$2.9,2,2,
34,Wellspring,0.0%,$2.1,10,8,
35,Menemsha,0.0%,$2.1,4,1,
36,Kino,0.0%,$2.0,8,8,
37,Fine Line,0.0%,$1.9,4,4,
38,Palm,0.0%,$1.9,2,2,
39,New Yorker,0.0%,$1.7,12,5,
40,Christal Films,0.0%,$1.5,3,3,
41,Cinebella,0.0%,$1.5,2,2,
42,Halestorm,0.0%,$1.3,1,1,
43,First Run,0.0%,$1.1,11,10,
44,Yash Raj,0.0%,$1.0,2,1,
45,Regent Releasing,0.0%,$993k,1,0,
46,Media Partners,0.0%,$983k,2,2,
47,Avatar,0.0%,$942k,2,1,
48,Mongrel Media,0.0%,$925k,1,1,
49,Empire,0.0%,$883k,12,12,
50,Rainforest,0.0%,$881k,1,1,
51,First Look,0.0%,$811k,6,4,
52,Roxie,0.0%,$789k,3,3,
53,Five & Two Pictures,0.0%,$764k,1,1,
54,Zeitgeist,0.0%,$747k,5,4,
55,Outrider,0.0%,$695k,8,8,
56,Rialto,0.0%,$615k,6,6,
57,Myriad Entertainment Group,0.0%,$583k,1,0,
58,Strand,0.0%,$580k,7,7,
59,Indican,0.0%,$571k,3,2,
60,Musicwave,0.0%,$393k,1,1,
61,Panorama,0.0%,$343k,1,0,
62,Silver Nitrate,0.0%,$284k,2,2,
63,Maelstrom,0.0%,$279k,1,0,
64,David Keith,0.0%,$249k,1,1,
65,Magic Lamp,0.0%,$247k,2,2,
66,Small Planet,0.0%,$238k,1,1,
67,Jour de Fete,0.0%,$235k,1,1,
68,Oceanside,0.0%,$234k,1,1,
69,Rainbow Releasing,0.0%,$228k,1,0,
70,Arrow Releasing,0.0%,$208k,1,0,
71,Equinox,0.0%,$171k,1,1,
72,Innovation Film Group,0.0%,$168k,2,2,
73,Peninsula,0.0%,$144k,1,1,
74,Milestone,0.0%,$141k,1,1,
75,MAC Releasing,0.0%,$133k,1,1,
76,Streetlight,0.0%,$129k,1,1,
77,Artistic License,0.0%,$129k,6,6,
78,Jenkins,0.0%,$112k,1,1,
79,Leisure Time,0.0%,$102k,2,1,
80,Castle Hill,0.0%,$98.1k,3,3,
81,Video Sound,0.0%,$95.4k,1,1,
82,Bandai,0.0%,$94.1k,1,1,
83,Venevision,0.0%,$92.1k,2,2,
84,DEJ,0.0%,$79.2k,1,1,
85,Vitagraph,0.0%,$77.9k,1,1,
86,Hanson Brothers,0.0%,$75.2k,1,1,
87,Ruff Nation,0.0%,$70.6k,1,1,
88,Ent. Highway,0.0%,$65.2k,1,1,
89,Cinema Guild,0.0%,$65.2k,1,1,
90,Five Sisters,0.0%,$64.4k,1,1,
91,MPE,0.0%,$60.9k,1,1,
92,Picture This!,0.0%,$57.7k,1,1,
93,National Amusements,0.0%,$55.0k,1,1,
94,Access,0.0%,$44.1k,1,0,
95,Pathfinder,0.0%,$37.7k,6,6,
96,7th Art,0.0%,$36.1k,5,5,
97,Icarus Films,0.0%,$26.6k,1,1,
98,Gold Circle,0.0%,$23.8k,1,1,
99,Odyssey,0.0%,$23.8k,1,1,
100,Media Blasters,0.0%,$18.1k,1,1,
101,Seventh Art,0.0%,$17.8k,4,4,
102,Keystone,0.0%,$17.6k,1,1,
103,TLA Releasing,0.0%,$17.5k,1,1,
104,Gabriel Film Group,0.0%,$15.9k,1,1,
105,Open Edge,0.0%,$11.6k,1,1,
106,Exile,0.0%,$10.1k,1,1,
107,Flatland,0.0%,$8.4k,1,1,
108,Artmattan Prods.,0.0%,$7.4k,2,2,
109,Northern Arts,0.0%,$6.2k,1,1,
110,Tartan,0.0%,$6.1k,1,1,
111,OFI,0.0%,$5.0k,1,1,
112,Wanderman,0.0%,$3.2k,1,1,
113,Cheapo Films,0.0%,$2.5k,1,1,
114,Wine Women & Song,0.0%,$2.2k,1,1,
115,Dylan,0.0%,$2.2k,1,1,
116,Friedman-Nadler,0.0%,$2.1k,1,1,
117,Boll Films,0.0%,$1.5k,1,1,
1,Warner Bros.,15.1%,"$1,224.8",34,27,
2,Universal,11.7%,$951.5,19,13,
3,Paramount,11.0%,$891.5,17,14,
4,Buena Vista,10.9%,$887.8,20,14,
5,20th Century Fox,10.6%,$862.9,20,16,
6,Sony / Columbia,9.0%,$729.3,30,25,
7,Miramax,7.5%,$611.7,34,25,
8,New Line,6.7%,$546.4,12,9,
9,MGM/UA,5.5%,$448.3,12,11,
10,DreamWorks SKG,4.9%,$400.8,11,5,
11,USA Films,1.7%,$141.0,12,11,
12,Sony Classics,1.7%,$138.4,15,11,
13,Lionsgate,0.7%,$55.6,21,17,
14,Fox Searchlight,0.6%,$45.4,5,4,
15,Newmarket,0.3%,$26.1,2,2,
16,Paramount Classics,0.3%,$22.7,10,7,
17,IMAX,0.3%,$22.3,10,3,
18,Fine Line,0.2%,$16.7,5,3,
19,Artisan,0.2%,$13.6,6,5,
20,8X Entertainment,0.1%,$7.8,2,2,
21,Focus Features,0.1%,$6.5,6,5,
22,WGB.,0.1%,$6.4,1,1,
23,First Look,0.1%,$6.1,3,4,
24,N Wave,0.1%,$5.3,2,1,
25,Samuel Goldwyn,0.1%,$4.5,1,1,
26,IDP,0.1%,$4.3,5,5,
27,Cloud Ten,0.1%,$4.2,1,1,
28,Winstar,0.0%,$3.2,5,3,
29,IFC,0.0%,$3.0,8,8,
30,Kino,0.0%,$2.5,1,1,
31,Power Point,0.0%,$2.3,1,1,
32,Purple,0.0%,$2.3,1,1,
33,Yash Raj,0.0%,$2.1,1,1,
34,Lot 47,0.0%,$2.1,5,4,
35,Cowboy,0.0%,$2.0,4,3,
36,Eros,0.0%,$1.6,7,5,
37,Rainbow Releasing,0.0%,$1.5,1,1,
38,Excel,0.0%,$1.3,2,2,
39,Seville,0.0%,$1.2,1,1,
40,Providence,0.0%,$1.1,2,2,
41,Tips,0.0%,$1.0,1,1,
42,Castle Hill,0.0%,$877k,2,1,
43,Cho,0.0%,$847k,1,0,
44,Set Pictures,0.0%,$836k,1,1,
45,Alliance,0.0%,$763k,2,1,
46,Roxie,0.0%,$737k,1,0,
47,Avatar,0.0%,$679k,3,3,
48,Zeitgeist,0.0%,$668k,5,5,
49,Access,0.0%,$590k,1,1,
50,Jour de Fete,0.0%,$512k,1,1,
51,Empire,0.0%,$424k,2,1,
52,Wellspring,0.0%,$369k,2,4,
53,TSG,0.0%,$361k,4,3,
54,Picture This!,0.0%,$343k,2,2,
55,Strand,0.0%,$334k,3,2,
56,Shadow Dist.,0.0%,$316k,1,1,
57,New Yorker,0.0%,$307k,3,6,
58,First Run,0.0%,$227k,2,3,
59,Iron,0.0%,$215k,1,0,
60,Panorama,0.0%,$196k,2,3,
61,Filmways,0.0%,$190k,1,1,
62,Urbanworld,0.0%,$188k,2,2,
63,Equinox,0.0%,$184k,1,1,
64,Urban Vision,0.0%,$151k,1,1,
65,Maelstrom,0.0%,$142k,1,1,
66,Vitagraph,0.0%,$134k,2,2,
67,Artistic License,0.0%,$123k,3,3,
68,Pioneer,0.0%,$114k,1,1,
69,Tidepoint Pictures,0.0%,$94.6k,1,1,
70,Heartland Film,0.0%,$81.8k,1,1,
71,2Silk,0.0%,$71.5k,1,1,
72,Keystone,0.0%,$69.3k,2,2,
73,Shooting Gallery,0.0%,$49.4k,1,1,
74,Chris.,0.0%,$43.6k,1,1,
75,Andora Pictures,0.0%,$41.2k,2,2,
76,Arrow Releasing,0.0%,$30.6k,1,1,
77,Rialto,0.0%,$28.7k,1,1,
78,Blue Steel,0.0%,$28.1k,1,1,
79,Menemsha,0.0%,$27.9k,2,4,
80,ADV Films,0.0%,$25.8k,1,1,
81,Hamzeh Mystique,0.0%,$25.0k,1,1,
82,Gabriel Film Group,0.0%,$19.8k,1,1,
83,Cinema Village,0.0%,$19.8k,2,2,
84,Regent Releasing,0.0%,$17.2k,1,2,
85,Indican,0.0%,$14.0k,1,1,
86,Cinemax,0.0%,$12.8k,1,1,
87,Attitude Films,0.0%,$10.7k,1,1,
88,Social Media Productions,0.0%,$6.1k,1,1,
89,Ibex,0.0%,$0.6k,1,1,
1,Buena Vista,15.5%,"$1,175.6",30,21,
2,Universal,14.1%,"$1,069.1",19,13,
3,Warner Bros.,11.9%,$905.3,28,22,
4,Paramount,10.4%,$791.1,19,12,
5,DreamWorks SKG,10.3%,$777.2,12,10,
6,20th Century Fox,9.5%,$723.3,17,13,
7,Sony / Columbia,9.0%,$681.5,34,29,
8,New Line,4.9%,$374.5,16,14,
9,Miramax,4.8%,$365.3,27,23,
10,Dimension Films,1.5%,$110.9,2,2,
11,MGM/UA,1.4%,$105.9,8,7,
12,USA Films,1.2%,$89.7,18,14,
13,Artisan,1.0%,$73.3,11,8,
14,IMAX,0.8%,$63.7,11,2,
15,Destination,0.7%,$55.3,5,5,
16,Sony Classics,0.6%,$47.2,19,13,
17,Lionsgate,0.4%,$33.1,20,18,
18,Fine Line,0.3%,$22.1,11,10,
19,Fox Searchlight,0.3%,$19.4,8,6,
20,Focus Features,0.2%,$17.1,2,2,
21,Paramount Classics,0.2%,$16.4,7,6,
22,MacGillivray Freeman Films,0.2%,$13.0,1,0,
23,TSG,0.1%,$6.7,2,2,
24,Trimark,0.1%,$5.4,3,3,
25,Eros,0.0%,$3.5,19,19,
26,N Wave,0.0%,$3.2,1,0,
27,Zion,0.0%,$2.6,1,1,
28,Cowboy,0.0%,$1.8,3,4,
29,Yash Raj,0.0%,$1.7,2,2,
30,First Look,0.0%,$1.3,3,2,
31,Equinox,0.0%,$1.2,1,1,
32,Rainforest,0.0%,$1.2,1,1,
33,Kino,0.0%,$1.1,4,4,
34,Empire,0.0%,$1.1,2,2,
35,Indican,0.0%,$1.1,4,4,
36,Iron,0.0%,$1.1,1,1,
37,Video Sound,0.0%,$962k,2,2,
38,Zeitgeist,0.0%,$927k,1,1,
39,Hombre,0.0%,$886k,1,1,
40,Odeon,0.0%,$823k,2,2,
41,Lot 47,0.0%,$705k,3,3,
42,New Yorker,0.0%,$691k,6,6,
43,Providence,0.0%,$620k,3,2,
44,New Latin,0.0%,$535k,2,2,
45,Winstar,0.0%,$521k,2,3,
46,Artistic License,0.0%,$488k,3,3,
47,Rialto,0.0%,$460k,1,1,
48,Strand,0.0%,$426k,5,5,
49,7th Art,0.0%,$421k,3,3,
50,Little Villa,0.0%,$392k,1,1,
51,Cinema Libre,0.0%,$377k,1,1,
52,First Run,0.0%,$370k,3,2,
53,North by Northwest,0.0%,$367k,1,0,
54,Cho,0.0%,$364k,1,1,
55,IDP,0.0%,$358k,2,2,
56,Wellspring,0.0%,$338k,1,1,
57,Unapix Ent.,0.0%,$318k,2,2,
58,Palm,0.0%,$310k,1,1,
59,Castle Hill,0.0%,$284k,2,2,
60,Stratosphere,0.0%,$278k,1,1,
61,Phaedra,0.0%,$242k,4,3,
62,Shooting Gallery,0.0%,$210k,4,4,
63,Vid.,0.0%,$204k,1,1,
64,Samuel Goldwyn,0.0%,$188k,1,0,
65,Picture Me Rollin,0.0%,$171k,1,1,
66,Independent Artists,0.0%,$170k,1,1,
67,Alliance,0.0%,$160k,1,1,
68,Manga,0.0%,$143k,1,1,
69,IFC,0.0%,$117k,1,1,
70,Seville,0.0%,$111k,1,1,
71,Palisades Ent.,0.0%,$75.2k,1,1,
72,Silver Nitrate,0.0%,$53.5k,2,2,
73,Roxie,0.0%,$42.3k,1,1,
74,CanWest Films,0.0%,$38.2k,1,1,
75,Regent Releasing,0.0%,$26.7k,2,2,
76,Arrow Releasing,0.0%,$18.2k,1,1,
77,Keystone,0.0%,$7.8k,1,1,
78,Film Acres,0.0%,$7.3k,1,1,
79,Redeemable,0.0%,$5.8k,1,1,
80,Unknown,0.0%,$4.3k,1,1,
81,Venice Film Merchants,0.0%,$3.9k,1,1,
82,Hollywood Classics,0.0%,$2.7k,1,1,
83,Monarch,0.0%,$1.6k,1,1,
1,Buena Vista,31.8%,"$2,746.0",10,7,
2,Warner Bros.,13.3%,"$1,150.4",28,17,
3,Universal,12.6%,"$1,090.2",12,10,
4,Sony / Columbia,9.7%,$840.2,19,14,
5,20th Century Fox,8.9%,$770.7,12,7,
6,Paramount,6.5%,$563.3,8,6,
7,Lionsgate,3.4%,$293.3,16,15,
8,STX Entertainment,2.7%,$234.4,9,7,
9,Focus Features,1.7%,$145.7,10,7,
10,Fox Searchlight,1.3%,$110.6,3,1,
11,Roadside Attractions,1.3%,$108.9,9,8,
12,A24,1.0%,$83.7,13,10,
13,Entertainment Studios,0.6%,$53.2,3,2,
14,MGM/UA,0.6%,$50.3,2,2,
15,Global Road,0.5%,$40.5,4,4,
16,Neon,0.5%,$40.2,5,4,
17,Sony Classics,0.4%,$31.2,15,10,
18,Bleecker Street,0.3%,$26.8,9,8,
19,Aviron,0.3%,$24.6,1,1,
20,BH Tilt,0.2%,$20.7,2,2,
21,Pure Flix,0.2%,$18.6,5,4,
22,Fathom,0.2%,$17.8,21,21,
23,Sony / AFFIRM Films,0.2%,$17.6,1,1,
24,Annapurna Pictures,0.2%,$17.4,1,1,
25,Magnolia,0.2%,$17.0,22,19,
26,Viva Pictures Distribution,0.1%,$12.3,4,4,
27,IFC,0.1%,$10.9,19,19,
28,Mirror/LD,0.1%,$10.2,1,1,
29,FIP,0.1%,$9.2,2,2,
30,Well Go USA,0.1%,$7.3,19,16,
31,LD Entertainment,0.1%,$6.8,1,1,
32,Orion Pictures,0.1%,$6.1,2,1,
33,Vertical Entertainment,0.1%,$5.0,8,8,
34,The Orchard,0.0%,$4.1,11,9,
35,Amazon Studios,0.0%,$4.1,3,2,
36,GKIDS,0.0%,$4.0,8,6,
37,Fun Academy,0.0%,$3.8,2,2,
38,Shorts International,0.0%,$3.5,1,1,
39,Electric Entertainment,0.0%,$3.4,1,1,
40,Yash Raj,0.0%,$3.0,3,2,
41,Great India Films,0.0%,$2.7,1,1,
42,Greenwich,0.0%,$2.7,5,5,
43,Freestyle Releasing,0.0%,$2.4,1,1,
44,Gunpowder & Sky,0.0%,$2.4,1,1,
45,IMAX,0.0%,$2.3,4,0,
46,Cohen Media Group,0.0%,$1.9,9,8,
47,China Lion,0.0%,$1.6,8,6,
48,Eros,0.0%,$1.5,5,5,
49,Abramorama,0.0%,$1.4,10,9,
50,Kino Lorber,0.0%,$1.2,18,15,
51,Strand,0.0%,$1.2,9,8,
52,ArtAffects,0.0%,$1.2,1,1,
53,FilmRise,0.0%,$1.0,6,5,
54,Swen,0.0%,$1.0,1,1,
55,CJ Entertainment,0.0%,$950k,6,6,
56,Zeitgeist,0.0%,$860k,4,2,
57,Oscilloscope Pictures,0.0%,$819k,11,9,
58,Good Deed,0.0%,$818k,3,2,
59,Film Movement,0.0%,$744k,13,10,
60,Gathr Films,0.0%,$689k,23,9,
61,Music Box Films,0.0%,$685k,9,7,
62,Menemsha,0.0%,$670k,2,1,
63,Indican,0.0%,$649k,15,13,
64,Open Road Films,0.0%,$583k,1,0,
65,Gaumont British Picture Corporation,0.0%,$411k,1,1,
66,FUNimation Films,0.0%,$377k,1,1,
67,Janus Films,0.0%,$323k,9,8,
68,Hannover House,0.0%,$279k,4,4,
69,Cinema Guild,0.0%,$279k,10,8,
70,Samuel Goldwyn,0.0%,$252k,3,3,
71,Dada Films,0.0%,$221k,1,1,
72,Argot Pictures,0.0%,$218k,2,1,
73,PBS Distribution,0.0%,$213k,3,1,
74,Atlantic Records,0.0%,$211k,1,1,
75,Pack Your Bags,0.0%,$182k,1,1,
76,Eleven Arts,0.0%,$178k,2,2,
77,Gravitas Ventures,0.0%,$164k,5,5,
78,Conglomerate Media,0.0%,$147k,1,1,
79,Grasshopper Film,0.0%,$119k,11,6,
80,Super,0.0%,$118k,3,3,
81,MUBI,0.0%,$115k,1,1,
82,Rialto,0.0%,$107k,6,5,
83,Great Point,0.0%,$99.7k,2,2,
84,Shout! Factory,0.0%,$96.1k,3,3,
85,Atlas Distribution,0.0%,$94.8k,2,1,
86,"Darin Southam Endeavor, Inc.",0.0%,$93.2k,1,1,
87,Blue Fox Ent.,0.0%,$91.4k,2,2,
88,Lightyear Entertainment,0.0%,$87.6k,1,1,
89,Parade Deck Films,0.0%,$74.9k,5,5,
90,Passion River,0.0%,$73.9k,1,1,
91,Outsider Films,0.0%,$73.5k,1,1,
92,Distrib Films,0.0%,$68.6k,6,6,
93,Vitagraph,0.0%,$61.6k,2,1,
94,FilmBuff,0.0%,$57.3k,1,1,
95,Under the Milky Way,0.0%,$56.6k,1,1,
96,Paladin,0.0%,$56.6k,2,2,
97,First Run,0.0%,$51.5k,7,6,
98,Icarus Films,0.0%,$51.3k,4,3,
99,Illumine Films,0.0%,$46.1k,1,1,
100,Cartilage,0.0%,$44.8k,2,2,
101,Zealous Productions,0.0%,$42.8k,1,1,
102,4th Row Films,0.0%,$35.7k,1,1,
103,Broad Green Pictures,0.0%,$32.6k,1,0,
104,CARUSEL,0.0%,$23.0k,2,2,
105,Idle Wild Films,0.0%,$22.3k,1,1,
106,Barn Owl,0.0%,$22.1k,1,0,
107,Cinema Libre Studio,0.0%,$15.9k,2,2,
108,Cinedigm Entertainment,0.0%,$15.1k,3,3,
109,Artmattan Prods.,0.0%,$13.9k,2,2,
110,Screen Media,0.0%,$12.4k,1,1,
111,Ammo Content,0.0%,$11.4k,2,2,
112,National Geographic Entertainment,0.0%,$11.2k,1,1,
113,IronFlix,0.0%,$11.1k,1,1,
114,Mainstreet,0.0%,$8.5k,1,1,
115,Epic Pictures,0.0%,$7.4k,1,1,
116,Zipporah Films,0.0%,$6.8k,1,0,
117,Fine Line Media,0.0%,$6.7k,1,1,
118,Cleopatra Films,0.0%,$5.5k,1,1,
119,Arrow Films,0.0%,$5.2k,1,1,
120,BloodSweatHoney,0.0%,$5.0k,1,1,
121,Central Square,0.0%,$4.4k,1,1,
122,Synergetic Distribution,0.0%,$2.4k,1,1,
123,AMBI,0.0%,$2.0k,1,0,
124,Newcity,0.0%,$1.9k,1,0,
125,CFI Releasing,0.0%,$1.8k,1,0,
126,Driving With Our Eyes Shut,0.0%,$0.7k,1,0,
127,The Film Arcade,0.0%,$0.1k,1,1,
